,GAME_ID,TEAM_NAME,PTS,WINNER,DEFLECTIONS_RATIO,DEFLECTIONS_DIFF,CONTEST_RATE,CONTEST_RATE_2,CONTEST_RATE_3,CHARGES_RATIO,CHARGES_DIFF,SCREEN_AST_RATIO,SCREEN_AST_DIFF,SCREEN_AST_PTS_RATIO,SCREEN_AST_PTS_DIFF,LOOSE_RATIO,LOOSE_DIFFERENCE,OFF_BOXOUT_RATIO,OFF_BOXOUT_DIFF,DEF_BOXOUT_RATIO,DEF_BOXOUT_DIFF,BOXOUT_TM_RBS_RATIO,BOXOUT_TM_RBS_DIFF
2751,22000146,Rockets,102,0,0.3333333333333333,-12,0.3626373626373626,0.43548387096774194,0.20689655172413793,0.0,0,0.38461538461538464,-3,0.3793103448275862,-7,0.5,0,0.75,2,0.6,5,0.5454545454545454,2
2752,22000147,Spurs,88,0,0.5,0,0.691358024691358,0.6727272727272727,0.7307692307692307,0.0,0,0.3181818181818182,-8,0.32075471698113206,-19,0.4166666666666667,-2,0.5,0,0.6111111111111112,4,0.5789473684210527,3
2753,22000147,Timberwolves,96,1,0.5,0,0.7553191489361702,0.734375,0.8,0.0,0,0.6818181818181818,8,0.6792452830188679,19,0.5833333333333334,2,0.5,0,0.3888888888888889,-4,0.42105263157894735,-3
2754,22000148,Raptors,105,0,0.5294117647058824,2,0.6451612903225806,0.6170212765957447,0.6739130434782609,0.0,-1,0.6666666666666666,4,0.6666666666666666,9,0.6,2,0.0,0,0.8,6,0.75,4
2755,22000148,Warriors,106,1,0.47058823529411764,-2,0.625,0.6206896551724138,0.631578947368421,1.0,1,0.3333333333333333,-4,0.3333333333333333,-9,0.4,-2,0.0,0,0.2,-6,0.25,-4
2756,22000149,Knicks,88,0,0.5862068965517241,5,0.44871794871794873,0.3695652173913043,0.5625,0.0,-2,0.3333333333333333,-3,0.2857142857142857,-9,0.36363636363636365,-3,0.5,0,0.35714285714285715,-8,0.34782608695652173,-7
2757,22000149,Hornets,109,1,0.41379310344827586,-5,0.41379310344827586,0.46,0.35135135135135137,1.0,2,0.6666666666666666,3,0.7142857142857143,9,0.6363636363636364,3,0.5,0,0.6428571428571429,8,0.6521739130434783,7
2758,22000150,Grizzlies,101,1,0.627906976744186,11,0.6707317073170732,0.6607142857142857,0.6923076923076923,0.0,-1,0.47368421052631576,-1,0.42857142857142855,-6,0.2631578947368421,-9,0.0,-1,0.5625,2,0.36363636363636365,-3
2759,22000150,Cavaliers,91,0,0.37209302325581395,-11,0.5897435897435898,0.5344827586206896,0.75,1.0,1,0.5263157894736842,1,0.5714285714285714,6,0.7368421052631579,9,1.0,1,0.4375,-2,0.6363636363636364,3
2760,22000151,Bucks,121,1,0.55,4,0.7142857142857143,0.6666666666666666,0.8064516129032258,0.0,-1,0.5,0,0.5121951219512195,1,0.6363636363636364,6,0.6666666666666666,2,0.5862068965517241,5,0.6296296296296297,7
2761,22000151,Magic,99,0,0.45,-4,0.6373626373626373,0.6428571428571429,0.6285714285714286,1.0,1,0.5,0,0.4878048780487805,-1,0.36363636363636365,-6,0.3333333333333333,-2,0.41379310344827586,-5,0.37037037037037035,-7
2762,22000152,Suns,107,0,0.6,4,0.5108695652173914,0.5172413793103449,0.5,0.0,0,0.52,1,0.4642857142857143,-4,0.3333333333333333,-2,0.2,-3,0.2608695652173913,-11,0.25,-12
2763,22000152,Wizards,128,1,0.4,-4,0.5862068965517241,0.6166666666666667,0.5185185185185185,0.0,0,0.48,-1,0.5357142857142857,4,0.6666666666666666,2,0.8,3,0.7391304347826086,11,0.75,12
2764,22000153,76ers,94,0,0.4090909090909091,-4,0.7777777777777778,0.6909090909090909,0.8863636363636364,0.0,0,0.5185185185185185,1,0.5,0,0.5,0,0.3333333333333333,-1,0.52,1,0.5454545454545454,2
2765,22000153,Hawks,112,1,0.5909090909090909,4,0.6739130434782609,0.6607142857142857,0.6944444444444444,0.0,0,0.48148148148148145,-1,0.5,0,0.5,0,0.6666666666666666,1,0.48,-1,0.45454545454545453,-2
2766,22000154,Pelicans,107,0,0.5714285714285714,2,0.5833333333333334,0.5686274509803921,0.6,0.0,0,0.36363636363636365,-9,0.34177215189873417,-25,0.75,4,0.0,0,0.3548387096774194,-9,0.4,-4
2767,22000154,Mavericks,125,1,0.42857142857142855,-2,0.5977011494252874,0.576271186440678,0.6428571428571429,0.0,0,0.6363636363636364,9,0.6582278481012658,25,0.25,-4,0.0,0,0.6451612903225806,9,0.6,4
2768,22000155,Raptors,111,0,0.36363636363636365,-9,0.7469879518072289,0.7317073170731707,0.7619047619047619,0.0,0,0.4444444444444444,-1,0.42857142857142855,-3,0.45454545454545453,-1,0.0,-1,0.3333333333333333,-4,0.25,-6
2769,22000155,Trail Blazers,112,1,0.6363636363636364,9,0.6404494382022472,0.5714285714285714,0.7021276595744681,0.0,0,0.5555555555555556,1,0.5714285714285714,3,0.5454545454545454,1,1.0,1,0.6666666666666666,4,0.75,6
2770,22000156,Pacers,122,0,0.5853658536585366,7,0.5595238095238095,0.6153846153846154,0.46875,0.0,-2,0.5384615384615384,2,0.5483870967741935,6,0.3333333333333333,-7,0.6666666666666666,1,0.43478260869565216,-3,0.5,0
2771,22000156,Kings,127,1,0.4146341463414634,-7,0.6288659793814433,0.603448275862069,0.6666666666666666,1.0,2,0.46153846153846156,-2,0.45161290322580644,-6,0.6666666666666666,7,0.3333333333333333,-1,0.5652173913043478,3,0.5,0
2772,22000157,Heat,134,0,0.4782608695652174,-1,0.6568627450980392,0.574468085106383,0.7272727272727273,1.0,1,0.53125,2,0.5384615384615384,6,0.4,-2,0.2,-3,0.5714285714285714,2,0.2857142857142857,-6
2773,22000157,76ers,137,1,0.5217391304347826,1,0.6442307692307693,0.6666666666666666,0.625,0.0,-1,0.46875,-2,0.46153846153846156,-6,0.6,2,0.8,3,0.42857142857142855,-2,0.7142857142857143,6
2774,22000158,Nuggets,116,0,0.5333333333333333,2,0.7088607594936709,0.6382978723404256,0.8125,0.0,0,0.6153846153846154,6,0.6031746031746031,13,0.7,4,1.0,3,0.2,-12,0.3333333333333333,-6
2775,22000158,Nets,122,1,0.4666666666666667,-2,0.7954545454545454,0.7254901960784313,0.8918918918918919,0.0,0,0.38461538461538464,-6,0.3968253968253968,-13,0.3,-4,0.0,-3,0.8,12,0.6666666666666666,6
2776,22000159,Jazz,117,1,0.4444444444444444,-3,0.7111111111111111,0.6949152542372882,0.7419354838709677,0.0,0,0.4375,-2,0.5135135135135135,1,0.4166666666666667,-2,0.6666666666666666,1,0.5,0,0.5,0
2777,22000159,Cavaliers,87,0,0.5555555555555556,3,0.5833333333333334,0.5128205128205128,0.6444444444444445,0.0,0,0.5625,2,0.4864864864864865,-1,0.5833333333333334,2,0.3333333333333333,-1,0.5,0,0.5,0
2778,22000160,Celtics,99,0,0.4444444444444444,-3,0.5656565656565656,0.6101694915254238,0.5,1.0,1,0.6296296296296297,7,0.6507936507936508,19,0.75,6,1.0,1,0.6,1,0.6,1
2779,22000160,Bulls,121,1,0.5555555555555556,3,0.5232558139534884,0.5106382978723404,0.5384615384615384,0.0,-1,0.37037037037037035,-7,0.3492063492063492,-19,0.25,-6,0.0,-1,0.4,-1,0.4,-1
2780,22000161,Lakers,117,1,0.5,0,0.6494845360824743,0.6666666666666666,0.625,0.0,-1,0.6,3,0.6153846153846154,9,0.4666666666666667,-1,0.5,0,0.25,-4,0.5,0
2781,22000161,Rockets,100,0,0.5,0,0.5238095238095238,0.5384615384615384,0.5,1.0,1,0.4,-3,0.38461538461538464,-9,0.5333333333333333,1,0.5,0,0.75,4,0.5,0
2782,22000162,Spurs,112,1,0.6818181818181818,8,0.5662650602409639,0.6140350877192983,0.46153846153846156,0.0,-1,0.5,0,0.5,0,0.5,0,1.0,2,0.45454545454545453,-1,0.5555555555555556,1
2783,22000162,Thunder,102,0,0.3181818181818182,-8,0.6842105263157895,0.7166666666666667,0.6285714285714286,1.0,1,0.5,0,0.5,0,0.5,0,0.0,-2,0.5454545454545454,1,0.4444444444444444,-1
2784,22000163,Pacers,104,1,0.5365853658536586,3,0.5168539325842697,0.5686274509803921,0.4473684210526316,0.0,0,0.4166666666666667,-2,0.4482758620689655,-3,0.6,2,0.4,-1,0.32,-9,0.38461538461538464,-6
2785,22000163,Warriors,95,0,0.4634146341463415,-3,0.5227272727272727,0.5333333333333333,0.5,0.0,0,0.5833333333333334,2,0.5517241379310345,3,0.4,-2,0.6,1,0.68,9,0.6153846153846154,6
2786,22000164,Mavericks,104,1,0.43478260869565216,-3,0.62,0.6612903225806451,0.5526315789473685,1.0,1,0.5263157894736842,1,0.5348837209302325,3,0.8666666666666667,11,0.5,0,0.3076923076923077,-5,0.3333333333333333,-4
2787,22000164,Hornets,93,0,0.5652173913043478,3,0.6458333333333334,0.6,0.6956521739130435,0.0,-1,0.47368421052631576,-1,0.46511627906976744,-3,0.13333333333333333,-11,0.5,0,0.6923076923076923,5,0.6666666666666666,4
2788,22000165,Bucks,110,1,0.5161290322580645,1,0.5760869565217391,0.5789473684210527,0.5714285714285714,0.0,-1,0.3333333333333333,-5,0.35135135135135137,-11,0.5625,2,0.3333333333333333,-1,0.46153846153846156,-2,0.38461538461538464,-6
2789,22000165,Pistons,101,0,0.4838709677419355,-1,0.5058823529411764,0.4523809523809524,0.5581395348837209,1.0,1,0.6666666666666666,5,0.6486486486486487,11,0.4375,-2,0.6666666666666666,1,0.5384615384615384,2,0.6153846153846154,6
2790,22000166,Jazz,122,0,0.6086956521739131,5,0.5348837209302325,0.5797101449275363,0.35294117647058826,0.3333333333333333,-1,0.5806451612903226,5,0.5753424657534246,11,0.5714285714285714,2,0.5,0,0.2857142857142857,-3,0.375,-2
2791,22000166,Wizards,131,1,0.391304347826087,-5,0.5208333333333334,0.6041666666666666,0.4375,0.6666666666666666,1,0.41935483870967744,-5,0.4246575342465753,-11,0.42857142857142855,-2,0.5,0,0.7142857142857143,3,0.625,2
2792,22000167,Magic,96,0,0.46153846153846156,-2,0.4090909090909091,0.45454545454545453,0.38181818181818183,0.0,0,0.2608695652173913,-11,0.25,-32,0.5555555555555556,1,0.8,3,0.16666666666666666,-4,0.4444444444444444,-1
2793,22000167,Celtics,112,1,0.5384615384615384,2,0.5476190476190477,0.6,0.47058823529411764,0.0,0,0.7391304347826086,11,0.75,32,0.4444444444444444,-1,0.2,-3,0.8333333333333334,4,0.5555555555555556,1
2794,22000168,Nets,116,1,0.5882352941176471,3,0.5543478260869565,0.546875,0.5714285714285714,0.0,0,0.391304347826087,-5,0.39622641509433965,-11,0.4,-2,0.5,0,0.6,3,0.6,3
2795,22000168,Knicks,109,0,0.4117647058823529,-3,0.6593406593406593,0.6470588235294118,0.675,0.0,0,0.6086956521739131,5,0.6037735849056604,11,0.6,2,0.5,0,0.4,-3,0.4,-3
2796,22000169,Grizzlies,118,1,0.6538461538461539,8,0.6111111111111112,0.5094339622641509,0.7567567567567568,0.0,0,0.4166666666666667,-4,0.3888888888888889,-12,0.5,0,1.0,1,0.6875,6,0.7692307692307693,7
2797,22000169,Timberwolves,107,0,0.34615384615384615,-8,0.5849056603773585,0.5555555555555556,0.68,0.0,0,0.5833333333333334,4,0.6111111111111112,12,0.5,0,0.0,-1,0.3125,-6,0.23076923076923078,-7
2798,22000170,Lakers,128,1,0.5172413793103449,1,0.5930232558139535,0.5818181818181818,0.6129032258064516,1.0,3,0.5714285714285714,2,0.5806451612903226,5,0.5833333333333334,2,1.0,2,0.47368421052631576,-1,0.5333333333333333,1
2799,22000170,Thunder,99,0,0.4827586206896552,-1,0.7578947368421053,0.8448275862068966,0.6216216216216216,0.0,-3,0.42857142857142855,-2,0.41935483870967744,-5,0.4166666666666667,-2,0.0,-2,0.5263157894736842,1,0.4666666666666667,-1
2800,22000171,Hawks,110,0,0.48,-1,0.5,0.5,0.5,0.0,0,0.2,-6,0.2,-12,0.3,-4,0.0,-3,0.35,-6,0.2857142857142857,-9
2801,22000171,Suns,117,1,0.52,1,0.611764705882353,0.5283018867924528,0.75,0.0,0,0.8,6,0.8,12,0.7,4,1.0,3,0.65,6,0.7142857142857143,9
2802,22000172,Pelicans,106,0,0.5517241379310345,3,0.7297297297297297,0.7567567567567568,0.7027027027027027,0.0,-1,0.7272727272727273,10,0.7291666666666666,22,0.5,0,0.75,2,0.5263157894736842,1,0.625,4
2803,22000172,Clippers,111,1,0.4482758620689655,-3,0.6363636363636364,0.6333333333333333,0.6428571428571429,1.0,1,0.2727272727272727,-10,0.2708333333333333,-22,0.5,0,0.25,-2,0.47368421052631576,-1,0.375,-4
2804,22000173,Trail Blazers,132,1,0.6521739130434783,7,0.5476190476190477,0.5,0.6052631578947368,0.5,0,0.5652173913043478,3,0.5769230769230769,8,0.5,0,0.4,-1,0.4166666666666667,-2,0.4,-3
2805,22000173,Kings,126,0,0.34782608695652173,-7,0.6,0.5714285714285714,0.625,0.5,0,0.43478260869565216,-3,0.4230769230769231,-8,0.5,0,0.6,1,0.5833333333333334,2,0.6,3
2806,22000174,Heat,108,0,0.3235294117647059,-12,0.6097560975609756,0.4888888888888889,0.7567567567567568,1.0,1,0.5925925925925926,5,0.6333333333333333,16,0.3125,-6,0.5,0,0.6111111111111112,4,0.5333333333333333,1
2807,22000174,76ers,125,1,0.6764705882352942,12,0.5802469135802469,0.5531914893617021,0.6176470588235294,0.0,-1,0.4074074074074074,-5,0.36666666666666664,-16,0.6875,6,0.5,0,0.3888888888888889,-4,0.4666666666666667,-1
2808,22000175,Hornets,108,0,0.47368421052631576,-2,0.5795454545454546,0.5526315789473685,0.6,0.6,1,0.5,0,0.4444444444444444,-2,0.5294117647058824,1,0.0,-3,0.42857142857142855,-2,0.3333333333333333,-5
2809,22000175,Raptors,111,1,0.5263157894736842,2,0.7471264367816092,0.7307692307692307,0.7714285714285715,0.4,-1,0.5,0,0.5555555555555556,2,0.47058823529411764,-1,1.0,3,0.5714285714285714,2,0.6666666666666666,5
2810,22000176,Rockets,109,1,0.2777777777777778,-16,0.5543478260869565,0.5901639344262295,0.4838709677419355,0.0,0,0.5,0,0.52,2,0.5,0,0.6,1,0.8,6,0.7333333333333333,7
2811,22000176,Spurs,105,0,0.7222222222222222,16,0.6046511627906976,0.6415094339622641,0.5454545454545454,0.0,0,0.5,0,0.48,-2,0.5,0,0.4,-1,0.2,-6,0.26666666666666666,-7
2812,22000177,Warriors,104,0,0.38461538461538464,-6,0.5666666666666667,0.5283018867924528,0.6216216216216216,0.0,-1,0.4666666666666667,-1,0.5294117647058824,2,0.36363636363636365,-3,0.6666666666666666,1,0.5909090909090909,4,0.6086956521739131,5
2813,22000177,Nuggets,114,1,0.6153846153846154,6,0.4074074074074074,0.3269230769230769,0.5517241379310345,1.0,1,0.5333333333333333,1,0.47058823529411764,-2,0.6363636363636364,3,0.3333333333333333,-1,0.4090909090909091,-4,0.391304347826087,-5
2814,22000178,Pacers,111,1,0.4772727272727273,-2,0.632183908045977,0.6136363636363636,0.6511627906976745,1.0,1,0.6875,6,0.7027027027027027,15,0.5384615384615384,1,0.2857142857142857,-3,0.3684210526315789,-5,0.4090909090909091,-4
2815,22000178,Trail Blazers,87,0,0.5227272727272727,2,0.5543478260869565,0.6129032258064516,0.43333333333333335,0.0,-1,0.3125,-6,0.2972972972972973,-15,0.46153846153846156,-1,0.7142857142857143,3,0.631578947368421,5,0.5909090909090909,4
2816,22000179,Wizards,91,0,0.5357142857142857,2,0.6808510638297872,0.676923076923077,0.6896551724137931,0.0,-1,0.3333333333333333,-8,0.32727272727272727,-19,0.25,-2,1.0,1,0.42105263157894735,-3,0.4117647058823529,-3
2817,22000179,Pistons,120,1,0.4642857142857143,-2,0.611764705882353,0.6060606060606061,0.631578947368421,1.0,1,0.6666666666666666,8,0.6727272727272727,19,0.75,2,0.0,-1,0.5789473684210527,3,0.5882352941176471,3
2818,22000180,Magic,97,0,0.48,-1,0.4431818181818182,0.43478260869565216,0.4523809523809524,0.0,0,0.6470588235294118,5,0.575,6,0.9,8,0.6666666666666666,1,0.3333333333333333,-2,0.4444444444444444,-1
2819,22000180,Celtics,124,1,0.52,1,0.5425531914893617,0.5757575757575758,0.4642857142857143,0.0,0,0.35294117647058826,-5,0.425,-6,0.1,-8,0.3333333333333333,-1,0.6666666666666666,2,0.5555555555555556,1
2820,22000181,Knicks,103,0,0.5,0,0.5189873417721519,0.5,0.5555555555555556,0.0,0,0.5384615384615384,1,0.5384615384615384,2,0.4,-4,0.0,0,0.6666666666666666,2,0.6666666666666666,1
2821,22000181,Cavaliers,106,1,0.5,0,0.7195121951219512,0.7719298245614035,0.6,0.0,0,0.46153846153846156,-1,0.46153846153846156,-2,0.6,4,0.0,0,0.3333333333333333,-2,0.3333333333333333,-1
2822,22000182,Mavericks,109,0,0.4782608695652174,-1,0.5625,0.6610169491525424,0.40540540540540543,0.0,0,0.6086956521739131,5,0.6153846153846154,12,0.4,-2,0.14285714285714285,-5,0.5882352941176471,3,0.4583333333333333,-2
2823,22000182,Bucks,112,1,0.5217391304347826,1,0.6288659793814433,0.6557377049180327,0.5833333333333334,0.0,0,0.391304347826087,-5,0.38461538461538464,-12,0.6,2,0.8571428571428571,5,0.4117647058823529,-3,0.5416666666666666,2
2824,22000183,Grizzlies,139,1,0.5,0,0.6914893617021277,0.6545454545454545,0.7435897435897436,0.0,0,0.47058823529411764,-1,0.42105263157894735,-6,0.5,0,1.0,3,0.5714285714285714,1,0.8333333333333334,4
2825,22000183,Timberwolves,135,0,0.5,0,0.5463917525773195,0.6029411764705882,0.41379310344827586,0.0,0,0.5294117647058824,1,0.5789473684210527,6,0.5,0,0.0,-3,0.42857142857142855,-1,0.16666666666666666,-4
2826,22000184,Bulls,125,0,0.36666666666666664,-8,0.7333333333333333,0.6833333333333333,0.8,0.0,-1,0.4666666666666667,-2,0.5,0,0.4,-3,1.0,4,0.5384615384615384,1,0.7272727272727273,5
2827,22000184,Thunder,127,1,0.6333333333333333,8,0.7912087912087912,0.7777777777777778,0.8043478260869565,1.0,1,0.5333333333333333,2,0.5,0,0.6,3,0.0,-4,0.46153846153846156,-1,0.2727272727272727,-5
2828,22000185,Warriors,98,0,0.4666666666666667,-2,0.5,0.5303030303030303,0.43333333333333335,0.0,0,0.55,2,0.6086956521739131,10,0.5,0,0.4444444444444444,-1,0.4444444444444444,-1,0.375,-4
2829,22000185,Suns,120,1,0.5333333333333333,2,0.48863636363636365,0.4716981132075472,0.5142857142857142,0.0,0,0.45,-2,0.391304347826087,-10,0.5,0,0.5555555555555556,1,0.5555555555555556,1,0.625,4
2830,22000186,Hawks,92,0,0.5238095238095238,1,0.5108695652173914,0.5416666666666666,0.4772727272727273,1.0,1,0.3333333333333333,-6,0.3023255813953488,-17,0.45,-2,0.0,-2,0.7142857142857143,6,0.5555555555555556,1
2831,22000186,Jazz,116,1,0.47619047619047616,-1,0.6086956521739131,0.609375,0.6071428571428571,0.0,-1,0.6666666666666666,6,0.6976744186046512,17,0.55,2,1.0,2,0.2857142857142857,-6,0.4444444444444444,-1
2832,22000187,Pelicans,95,0,0.5,0,0.5268817204301075,0.5714285714285714,0.4594594594594595,0.0,-2,0.5714285714285714,2,0.5483870967741935,3,0.4166666666666667,-2,0.6666666666666666,1,0.6842105263157895,7,0.5333333333333333,1
2833,22000187,Lakers,112,1,0.5,0,0.5232558139534884,0.47368421052631576,0.6206896551724138,1.0,2,0.42857142857142855,-2,0.45161290322580644,-3,0.5833333333333334,2,0.3333333333333333,-1,0.3157894736842105,-7,0.4666666666666667,-1
2834,22000188,Clippers,138,1,0.6,6,0.6588235294117647,0.6101694915254238,0.7692307692307693,0.0,0,0.5555555555555556,2,0.5813953488372093,7,0.6666666666666666,2,1.0,1,0.7,4,1.0,3
2835,22000188,Kings,100,0,0.4,-6,0.6741573033707865,0.6481481481481481,0.7142857142857143,0.0,0,0.4444444444444444,-2,0.4186046511627907,-7,0.3333333333333333,-2,0.0,-1,0.3,-4,0.0,-3
2836,22000189,Rockets,91,0,0.5,0,0.61,0.6578947368421053,0.4583333333333333,0.0,-1,0.47058823529411764,-1,0.5384615384615384,3,0.3684210526315789,-5,0.0,-1,0.56,3,0.4444444444444444,-2
2837,22000189,Spurs,103,1,0.5,0,0.7738095238095238,0.7884615384615384,0.75,1.0,1,0.5294117647058824,1,0.46153846153846156,-3,0.631578947368421,5,1.0,1,0.44,-3,0.5555555555555556,2
2838,22000190,Magic,115,0,0.5625,4,0.5128205128205128,0.37209302325581395,0.6857142857142857,0.0,0,0.64,7,0.631578947368421,15,0.42857142857142855,-1,1.0,3,0.05555555555555555,-16,0.26666666666666666,-7
2839,22000190,Nets,122,1,0.4375,-4,0.5578947368421052,0.6530612244897959,0.45652173913043476,0.0,0,0.36,-7,0.3684210526315789,-15,0.5714285714285714,1,0.0,-3,0.9444444444444444,16,0.7333333333333333,7
2840,22000191,Hornets,113,0,0.4166666666666667,-4,0.37209302325581395,0.4594594594594595,0.30612244897959184,1.0,2,0.7272727272727273,5,0.7,12,0.3888888888888889,-4,0.5,0,0.625,6,0.6,5
2841,22000191,Raptors,116,1,0.5833333333333334,4,0.5517241379310345,0.5490196078431373,0.5555555555555556,0.0,-2,0.2727272727272727,-5,0.3,-12,0.6111111111111112,4,0.5,0,0.375,-6,0.4,-5
2842,22000192,Pistons,120,1,0.55,2,0.5522388059701493,0.5526315789473685,0.5517241379310345,0.3333333333333333,-1,0.625,6,0.6379310344827587,16,0.6363636363636364,3,1.0,5,0.16666666666666666,-8,0.5384615384615384,1
2843,22000192,Heat,100,0,0.45,-2,0.5384615384615384,0.4666666666666667,0.6086956521739131,0.6666666666666666,1,0.375,-6,0.3620689655172414,-16,0.36363636363636365,-3,0.0,-5,0.8333333333333334,8,0.46153846153846156,-1
2844,22000193,76ers,104,0,0.41025641025641024,-7,0.5656565656565656,0.5285714285714286,0.6551724137931034,0.5,0,0.6764705882352942,12,0.6891891891891891,28,0.5,0,1.0,2,0.36363636363636365,-3,0.4166666666666667,-2
2845,22000193,Grizzlies,106,1,0.5897435897435898,7,0.6904761904761905,0.6440677966101694,0.8,0.5,0,0.3235294117647059,-12,0.3108108108108108,-28,0.5,0,0.0,-2,0.6363636363636364,3,0.5833333333333334,2
2846,22000194,Pacers,122,1,0.6285714285714286,9,0.5604395604395604,0.5666666666666667,0.5483870967741935,0.0,-1,0.5238095238095238,1,0.5833333333333334,8,0.3333333333333333,-4,0.25,-2,0.5454545454545454,1,0.5384615384615384,1
2847,22000194,Suns,111,0,0.37142857142857144,-9,0.4367816091954023,0.423728813559322,0.4642857142857143,1.0,1,0.47619047619047616,-1,0.4166666666666667,-8,0.6666666666666666,4,0.75,2,0.45454545454545453,-1,0.46153846153846156,-1
2848,22000195,Hawks,106,0,0.3939393939393939,-7,0.5339805825242718,0.5254237288135594,0.5454545454545454,0.0,-1,0.5,0,0.4722222222222222,-2,0.4,-2,0.6,1,0.5555555555555556,2,0.631578947368421,5
2849,22000195,Trail Blazers,112,1,0.6060606060606061,7,0.4942528735632184,0.45614035087719296,0.5666666666666667,1.0,1,0.5,0,0.5277777777777778,2,0.6,2,0.4,-1,0.4444444444444444,-2,0.3684210526315789,-5
2850,22000196,Knicks,105,1,0.4878048780487805,-1,0.47619047619047616,0.4473684210526316,0.5,0.0,-1,0.35714285714285715,-4,0.34375,-10,0.75,6,0.0,-3,0.6428571428571429,4,0.5333333333333333,1
2851,22000196,Celtics,75,0,0.5121951219512195,1,0.45,0.3673469387755102,0.5806451612903226,1.0,1,0.6428571428571429,4,0.65625,10,0.25,-6,1.0,3,0.35714285714285715,-4,0.4666666666666667,-1
2852,22000197,Cavaliers,110,0,0.42857142857142855,-4,0.5730337078651685,0.6551724137931034,0.41935483870967744,0.0,-1,0.4,-4,0.43478260869565216,-6,0.4166666666666667,-2,1.0,2,0.45454545454545453,-1,0.5833333333333334,2
2853,22000197,Wizards,119,1,0.5714285714285714,4,0.5897435897435898,0.6470588235294118,0.48148148148148145,1.0,1,0.6,4,0.5652173913043478,6,0.5833333333333334,2,0.0,-2,0.5454545454545454,1,0.4166666666666667,-2
2854,22000198,Bulls,117,1,0.5609756097560976,5,0.7956989247311828,0.7258064516129032,0.9354838709677419,0.0,-1,0.5185185185185185,1,0.5,0,0.5555555555555556,1,0.0,-1,0.5454545454545454,2,0.47619047619047616,-1
2855,22000198,Mavericks,101,0,0.43902439024390244,-5,0.7647058823529411,0.7666666666666667,0.76,1.0,1,0.48148148148148145,-1,0.5,0,0.4444444444444444,-1,1.0,1,0.45454545454545453,-2,0.5238095238095238,1
2856,22000199,76ers,117,1,0.6176470588235294,8,0.5131578947368421,0.5,0.55,0.0,0,0.52,1,0.509090909090909,1,0.6666666666666666,3,1.0,1,0.3333333333333333,-4,0.375,-2
2857,22000199,Thunder,93,0,0.38235294117647056,-8,0.5,0.48214285714285715,0.5263157894736842,0.0,0,0.48,-1,0.4909090909090909,-1,0.3333333333333333,-3,0.0,-1,0.6666666666666666,4,0.625,2
2858,22000200,Jazz,109,1,0.3870967741935484,-7,0.57,0.5238095238095238,0.6486486486486487,1.0,1,0.4444444444444444,-3,0.47619047619047616,-3,0.3333333333333333,-5,0.25,-2,0.15789473684210525,-13,0.21052631578947367,-11
2859,22000200,Nuggets,105,0,0.6129032258064516,7,0.5263157894736842,0.48717948717948717,0.5675675675675675,0.0,-1,0.5555555555555556,3,0.5238095238095238,3,0.6666666666666666,5,0.75,2,0.8421052631578947,13,0.7894736842105263,11
2860,22000201,Pelicans,128,1,0.5555555555555556,2,0.6043956043956044,0.6153846153846154,0.5897435897435898,0.0,-2,0.5714285714285714,3,0.5306122448979592,3,0.6,4,0.6666666666666666,1,0.55,2,0.6,4
2861,22000201,Kings,123,0,0.4444444444444444,-2,0.7058823529411765,0.6984126984126984,0.7272727272727273,1.0,2,0.42857142857142855,-3,0.46938775510204084,-3,0.4,-4,0.3333333333333333,-1,0.45,-2,0.4,-4
2862,22000202,Pacers,96,0,0.6842105263157895,14,0.7816091954022989,0.8333333333333334,0.717948717948718,0.0,-1,0.55,2,0.574468085106383,7,0.5333333333333333,1,1.0,1,0.38095238095238093,-5,0.45,-2
2863,22000202,Clippers,129,1,0.3157894736842105,-14,0.6853932584269663,0.6470588235294118,0.7368421052631579,1.0,1,0.45,-2,0.425531914893617,-7,0.4666666666666667,-1,0.0,-1,0.6190476190476191,5,0.55,2
2864,22000203,Magic,84,0,0.5652173913043478,3,0.5632183908045977,0.65,0.37037037037037035,0.0,0,0.2857142857142857,-6,0.30303030303030304,-13,0.25,-4,0.2,-3,0.3333333333333333,-2,0.3333333333333333,-3
2865,22000203,Knicks,91,1,0.43478260869565216,-3,0.5232558139534884,0.5208333333333334,0.5263157894736842,0.0,0,0.7142857142857143,6,0.696969696969697,13,0.75,4,0.8,3,0.6666666666666666,2,0.6666666666666666,3
2866,22000204,Cavaliers,105,0,0.4074074074074074,-5,0.6629213483146067,0.65625,0.68,1.0,1,0.782608695652174,13,0.76,26,0.5,0,1.0,1,0.44,-3,0.4166666666666667,-4
2867,22000204,Wizards,120,1,0.5925925925925926,5,0.6666666666666666,0.7083333333333334,0.6111111111111112,0.0,-1,0.21739130434782608,-13,0.24,-26,0.5,0,0.0,-1,0.56,3,0.5833333333333334,4
2868,22000205,Timberwolves,97,0,0.6333333333333333,8,0.5443037974683544,0.49019607843137253,0.6428571428571429,1.0,1,0.5909090909090909,4,0.5892857142857143,10,0.5714285714285714,2,0.5,0,0.7,4,0.6666666666666666,3
2869,22000205,Hawks,108,1,0.36666666666666664,-8,0.5384615384615384,0.6111111111111112,0.43243243243243246,0.0,-1,0.4090909090909091,-4,0.4107142857142857,-10,0.42857142857142855,-2,0.5,0,0.3,-4,0.3333333333333333,-3
